source,country,polity_code,item,unit,indicator,period,value,volume,volume_is_late,era_screened,implausible_tobacco_hops
iia,indonesia,idn,cotton lint,ha,,1928-1932,9000.0,iia_1938_39,yes,no,
iia,indonesia,idn,cotton lint,tonnes,,1928-1932,900.0,iia_1938_39,yes,no,
iia,iran,irn,cotton lint,ha,,1928-1932,57000.0,iia_1938_39,yes,no,
iia,iran,irn,cotton lint,tonnes,,1928-1932,19200.0,iia_1938_39,yes,no,
iia,iraq,irq,cotton lint,tonnes,,1928-1932,500.0,iia_1938_39,yes,no,
iia,italy,ita,cotton lint,ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,italy,ita,cotton lint,tonnes,,1928-1932,600.0,iia_1938_39,yes,no,
iia,japan,jpn,cotton lint,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,japan,jpn,cotton lint,tonnes,,1928-1932,200.0,iia_1938_39,yes,no,
iia,kenya,ken,cotton lint,tonnes,,1928-1932,300.0,iia_1938_39,yes,no,
iia,madagascar,mdg,cotton lint,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,madagascar,mdg,cotton lint,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,malawi,mwi,cotton lint,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,malawi,mwi,cotton lint,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,malta,mlt,cotton lint,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,malta,mlt,cotton lint,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,mexico,mex,cotton lint,ha,,1928-1932,153000.0,iia_1938_39,yes,no,
iia,mexico,mex,cotton lint,tonnes,,1928-1932,44000.0,iia_1938_39,yes,no,
iia,montserrat,rlam,cotton lint,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,montserrat,rlam,cotton lint,tonnes,,1928-1932,200.0,iia_1938_39,yes,no,
iia,morocco,mar,cotton lint,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,morocco,mar,cotton lint,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,mozambique,moz,cotton lint,ha,,1928-1932,22000.0,iia_1938_39,yes,no,
iia,mozambique,moz,cotton lint,tonnes,,1928-1932,2300.0,iia_1938_39,yes,no,
iia,myanmar,mmr,cotton lint,ha,,1928-1932,128000.0,iia_1938_39,yes,no,
iia,myanmar,mmr,cotton lint,tonnes,,1928-1932,11200.0,iia_1938_39,yes,no,
iia,new caledonia,roce,cotton lint,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,new caledonia,roce,cotton lint,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,nicaragua,nic,cotton lint,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,niger,ner,cotton lint,tonnes,,1928-1932,2500.0,iia_1938_39,yes,no,
iia,nigeria,nga,cotton lint,tonnes,,1928-1932,4500.0,iia_1938_39,yes,no,
iia,paraguay,pry,cotton lint,ha,,1928-1932,12000.0,iia_1938_39,yes,no,
iia,paraguay,pry,cotton lint,tonnes,,1928-1932,3400.0,iia_1938_39,yes,no,
iia,peru,per,cotton lint,ha,,1928-1932,125000.0,iia_1938_39,yes,no,
iia,peru,per,cotton lint,tonnes,,1928-1932,55200.0,iia_1938_39,yes,no,
iia,philippines,phl,cotton lint,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,philippines,phl,cotton lint,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,romania,rou,cotton lint,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,romania,rou,cotton lint,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,russian federation,rus,cotton lint,ha,,1928-1932,1584000.0,iia_1938_39,yes,no,
iia,russian federation,rus,cotton lint,tonnes,,1928-1932,334100.0,iia_1938_39,yes,no,
iia,saint kitts and nevis,kna,cotton lint,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,saint kitts and nevis,kna,cotton lint,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,saint vincent and the grenadines,vct,cotton lint,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,saint vincent and the grenadines,vct,cotton lint,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,serbia,srb,cotton lint,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,serbia,srb,cotton lint,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,somalia,som,cotton lint,ha,,1928-1932,7000.0,iia_1938_39,yes,no,
iia,somalia,som,cotton lint,tonnes,,1928-1932,1100.0,iia_1938_39,yes,no,
iia,south africa,zaf,cotton lint,ha,,1928-1932,14000.0,iia_1938_39,yes,no,
iia,south africa,zaf,cotton lint,tonnes,,1928-1932,1600.0,iia_1938_39,yes,no,
iia,south korea,kor,cotton lint,ha,,1928-1932,186000.0,iia_1938_39,yes,no,
iia,south korea,kor,cotton lint,tonnes,,1928-1932,28900.0,iia_1938_39,yes,no,
iia,spain,esp,cotton lint,ha,,1928-1932,10000.0,iia_1938_39,yes,no,
iia,spain,esp,cotton lint,tonnes,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,sri lanka,lka,cotton lint,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,sri lanka,lka,cotton lint,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,syrian arab republic,syr,cotton lint,ha,,1928-1932,19000.0,iia_1938_39,yes,no,
iia,syrian arab republic,syr,cotton lint,tonnes,,1928-1932,2300.0,iia_1938_39,yes,no,
iia,tanzania,tza,cotton lint,tonnes,,1928-1932,4100.0,iia_1938_39,yes,no,
iia,thailand,tha,cotton lint,ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,thailand,tha,cotton lint,tonnes,,1928-1932,600.0,iia_1938_39,yes,no,
iia,turkey,tur,cotton lint,ha,,1928-1932,155000.0,iia_1938_39,yes,no,
iia,turkey,tur,cotton lint,tonnes,,1928-1932,20500.0,iia_1938_39,yes,no,
iia,united states of america,usa,cotton lint,ha,,1928-1932,16412000.0,iia_1938_39,yes,no,
iia,united states of america,usa,cotton lint,tonnes,,1928-1932,3180500.0,iia_1938_39,yes,no,
iia,vanuatu,vut,cotton lint,tonnes,,1928-1932,300.0,iia_1938_39,yes,no,
iia,venezuela,ven,cotton lint,tonnes,,1928-1932,7900.0,iia_1938_39,yes,no,
iia,viet nam,vnm,cotton lint,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,viet nam,vnm,cotton lint,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,zambia,zmb,cotton lint,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,zambia,zmb,cotton lint,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,zimbabwe,zwe,cotton lint,ha,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,zimbabwe,zwe,cotton lint,tonnes,,1928-1932,200.0,iia_1938_39,yes,no,
iia,algeria,dza,cotton seed,ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,algeria,dza,cotton seed,tonnes,,1928-1932,1800.0,iia_1938_39,yes,no,
iia,angola,ago,cotton seed,ha,,1928-1932,4000.0,iia_1938_39,yes,no,
iia,angola,ago,cotton seed,tonnes,,1928-1932,1300.0,iia_1938_39,yes,no,
iia,antigua and barbuda,atg,cotton seed,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,antigua and barbuda,atg,cotton seed,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,argentina,arg,cotton seed,ha,,1928-1932,125000.0,iia_1938_39,yes,no,
iia,argentina,arg,cotton seed,tonnes,,1928-1932,76200.0,iia_1938_39,yes,no,
iia,australia,aus,cotton seed,ha,,1928-1932,13000.0,iia_1938_39,yes,no,
iia,australia,aus,cotton seed,tonnes,,1928-1932,3700.0,iia_1938_39,yes,no,
iia,barbados,brb,cotton seed,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,barbados,brb,cotton seed,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,bolivia,bol,cotton seed,ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,bolivia,bol,cotton seed,tonnes,,1928-1932,1200.0,iia_1938_39,yes,no,
iia,brazil,bra,cotton seed,ha,,1928-1932,689000.0,iia_1938_39,yes,no,
iia,brazil,bra,cotton seed,tonnes,,1928-1932,254700.0,iia_1938_39,yes,no,
iia,bulgaria,bgr,cotton seed,ha,,1928-1932,6000.0,iia_1938_39,yes,no,
iia,bulgaria,bgr,cotton seed,tonnes,,1928-1932,2300.0,iia_1938_39,yes,no,
iia,burundi,bdi,cotton seed,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,burundi,bdi,cotton seed,tonnes,,1928-1932,400.0,iia_1938_39,yes,no,
iia,cameroon,cmr,cotton seed,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,cameroon,cmr,cotton seed,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,"china, mainland",chn,cotton seed,ha,,1928-1932,2114000.0,iia_1938_39,yes,no,
iia,"china, mainland",chn,cotton seed,tonnes,,1928-1932,1105300.0,iia_1938_39,yes,no,
iia,colombia,col,cotton seed,ha,,1928-1932,14000.0,iia_1938_39,yes,no,
iia,colombia,col,cotton seed,tonnes,,1928-1932,5200.0,iia_1938_39,yes,no,
iia,congo,cog,cotton seed,ha,,1928-1932,26000.0,iia_1938_39,yes,no,
iia,congo,cog,cotton seed,tonnes,,1928-1932,1900.0,iia_1938_39,yes,no,
iia,cyprus,cyp,cotton seed,ha,,1928-1932,5000.0,iia_1938_39,yes,no,
iia,cyprus,cyp,cotton seed,tonnes,,1928-1932,1200.0,iia_1938_39,yes,no,
iia,dominican republic,dom,cotton seed,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,dr congo,cod,cotton seed,ha,,1928-1932,142000.0,iia_1938_39,yes,no,
iia,dr congo,cod,cotton seed,tonnes,,1928-1932,22400.0,iia_1938_39,yes,no,
iia,egypt,egy,cotton seed,ha,,1928-1932,856000.0,iia_1938_39,yes,no,
iia,egypt,egy,cotton seed,tonnes,,1928-1932,733800.0,iia_1938_39,yes,no,
iia,el salvador,slv,cotton seed,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,eritrea,eri,cotton seed,ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,eritrea,eri,cotton seed,tonnes,,1928-1932,500.0,iia_1938_39,yes,no,
iia,fiji,fji,cotton seed,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,fiji,fji,cotton seed,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,greece,grc,cotton seed,ha,,1928-1932,19000.0,iia_1938_39,yes,no,
iia,greece,grc,cotton seed,tonnes,,1928-1932,8300.0,iia_1938_39,yes,no,
iia,grenada,grd,cotton seed,ha,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,grenada,grd,cotton seed,tonnes,,1928-1932,400.0,iia_1938_39,yes,no,
iia,guadeloupe,rlam,cotton seed,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,guadeloupe,rlam,cotton seed,tonnes,,1928-1932,200.0,iia_1938_39,yes,no,
iia,guatemala,gtm,cotton seed,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,guatemala,gtm,cotton seed,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,haiti,hti,cotton seed,ha,,1928-1932,85000.0,iia_1938_39,yes,no,
iia,haiti,hti,cotton seed,tonnes,,1928-1932,12200.0,iia_1938_39,yes,no,
iia,india,ind,cotton seed,ha,,1928-1932,7000.0,iia_1938_39,yes,no,
iia,india,ind,cotton seed,tonnes,,1928-1932,2700.0,iia_1938_39,yes,no,
iia,indonesia,idn,cotton seed,ha,,1928-1932,9000.0,iia_1938_39,yes,no,
iia,indonesia,idn,cotton seed,tonnes,,1928-1932,2100.0,iia_1938_39,yes,no,
iia,iran,irn,cotton seed,ha,,1928-1932,57000.0,iia_1938_39,yes,no,
iia,iran,irn,cotton seed,tonnes,,1928-1932,44700.0,iia_1938_39,yes,no,
iia,iraq,irq,cotton seed,tonnes,,1928-1932,1200.0,iia_1938_39,yes,no,
iia,italy,ita,cotton seed,ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,italy,ita,cotton seed,tonnes,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,japan,jpn,cotton seed,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,japan,jpn,cotton seed,tonnes,,1928-1932,500.0,iia_1938_39,yes,no,
iia,kenya,ken,cotton seed,tonnes,,1928-1932,800.0,iia_1938_39,yes,no,
iia,madagascar,mdg,cotton seed,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,madagascar,mdg,cotton seed,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,malawi,mwi,cotton seed,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,malawi,mwi,cotton seed,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,malta,mlt,cotton seed,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,malta,mlt,cotton seed,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,mexico,mex,cotton seed,ha,,1928-1932,153000.0,iia_1938_39,yes,no,
iia,mexico,mex,cotton seed,tonnes,,1928-1932,90100.0,iia_1938_39,yes,no,
iia,montserrat,rlam,cotton seed,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,montserrat,rlam,cotton seed,tonnes,,1928-1932,600.0,iia_1938_39,yes,no,
iia,morocco,mar,cotton seed,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,morocco,mar,cotton seed,tonnes,,1928-1932,200.0,iia_1938_39,yes,no,
iia,mozambique,moz,cotton seed,ha,,1928-1932,15000.0,iia_1938_39,yes,no,
iia,mozambique,moz,cotton seed,tonnes,,1928-1932,4100.0,iia_1938_39,yes,no,
iia,myanmar,mmr,cotton seed,ha,,1928-1932,128000.0,iia_1938_39,yes,no,
iia,myanmar,mmr,cotton seed,tonnes,,1928-1932,26000.0,iia_1938_39,yes,no,
iia,new caledonia,roce,cotton seed,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,new caledonia,roce,cotton seed,tonnes,,1928-1932,300.0,iia_1938_39,yes,no,
iia,nicaragua,nic,cotton seed,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,niger,ner,cotton seed,tonnes,,1928-1932,7000.0,iia_1938_39,yes,no,
iia,nigeria,nga,cotton seed,tonnes,,1928-1932,10500.0,iia_1938_39,yes,no,
iia,paraguay,pry,cotton seed,ha,,1928-1932,12000.0,iia_1938_39,yes,no,
iia,paraguay,pry,cotton seed,tonnes,,1928-1932,8100.0,iia_1938_39,yes,no,
iia,peru,per,cotton seed,ha,,1928-1932,125000.0,iia_1938_39,yes,no,
iia,peru,per,cotton seed,tonnes,,1928-1932,92400.0,iia_1938_39,yes,no,
iia,philippines,phl,cotton seed,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,philippines,phl,cotton seed,tonnes,,1928-1932,300.0,iia_1938_39,yes,no,
iia,romania,rou,cotton seed,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,romania,rou,cotton seed,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,russian federation,rus,cotton seed,ha,,1928-1932,1584000.0,iia_1938_39,yes,no,
iia,russian federation,rus,cotton seed,tonnes,,1928-1932,707500.0,iia_1938_39,yes,no,
iia,saint kitts and nevis,kna,cotton seed,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,saint kitts and nevis,kna,cotton seed,tonnes,,1928-1932,400.0,iia_1938_39,yes,no,
iia,saint vincent and the grenadines,vct,cotton seed,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,saint vincent and the grenadines,vct,cotton seed,tonnes,,1928-1932,400.0,iia_1938_39,yes,no,
iia,serbia,srb,cotton seed,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,serbia,srb,cotton seed,tonnes,,1928-1932,200.0,iia_1938_39,yes,no,
iia,south africa,zaf,cotton seed,ha,,1928-1932,14000.0,iia_1938_39,yes,no,
iia,south africa,zaf,cotton seed,tonnes,,1928-1932,3500.0,iia_1938_39,yes,no,
iia,south korea,kor,cotton seed,ha,,1928-1932,186000.0,iia_1938_39,yes,no,
iia,south korea,kor,cotton seed,tonnes,,1928-1932,59900.0,iia_1938_39,yes,no,
iia,spain,esp,cotton seed,ha,,1928-1932,10000.0,iia_1938_39,yes,no,
iia,spain,esp,cotton seed,tonnes,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,syrian arab republic,syr,cotton seed,ha,,1928-1932,19000.0,iia_1938_39,yes,no,
iia,syrian arab republic,syr,cotton seed,tonnes,,1928-1932,4900.0,iia_1938_39,yes,no,
iia,tanzania,tza,cotton seed,tonnes,,1928-1932,9600.0,iia_1938_39,yes,no,
iia,thailand,tha,cotton seed,ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,thailand,tha,cotton seed,tonnes,,1928-1932,1500.0,iia_1938_39,yes,no,
iia,turkey,tur,cotton seed,ha,,1928-1932,155000.0,iia_1938_39,yes,no,
iia,turkey,tur,cotton seed,tonnes,,1928-1932,47700.0,iia_1938_39,yes,no,
iia,united states of america,usa,cotton seed,ha,,1928-1932,16412000.0,iia_1938_39,yes,no,
iia,united states of america,usa,cotton seed,tonnes,,1928-1932,5916300.0,iia_1938_39,yes,no,
iia,vanuatu,vut,cotton seed,tonnes,,1928-1932,700.0,iia_1938_39,yes,no,
iia,venezuela,ven,cotton seed,tonnes,,1928-1932,18000.0,iia_1938_39,yes,no,
iia,viet nam,vnm,cotton seed,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,viet nam,vnm,cotton seed,tonnes,,1928-1932,400.0,iia_1938_39,yes,no,
iia,zambia,zmb,cotton seed,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,zambia,zmb,cotton seed,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,zimbabwe,zwe,cotton seed,ha,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,zimbabwe,zwe,cotton seed,tonnes,,1928-1932,400.0,iia_1938_39,yes,no,
iia,algeria,dza,flax fibre and tow,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,algeria,dza,flax fibre and tow,tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,argentina,arg,flax fibre and tow,ha,,1928-1932,2688000.0,iia_1938_39,yes,no,
iia,argentina,arg,flax fibre and tow,tonnes,,1928-1932,1817700.0,iia_1938_39,yes,no,
iia,australia,aus,flax fibre and tow,tonnes,,1928-1932,500.0,iia_1938_39,yes,no,
iia,austria,aut,flax fibre and tow,ha,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,austria,aut,flax fibre and tow,tonnes,,1928-1932,900.0,iia_1938_39,yes,no,
iia,belgium,bel,flax fibre and tow,ha,,1928-1932,19000.0,iia_1938_39,yes,no,
iia,belgium,bel,flax fibre and tow,tonnes,,1928-1932,10400.0,iia_1938_39,yes,no,
iia,bolivia,bol,flax fibre and tow,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,bulgaria,bgr,flax fibre and tow,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,bulgaria,bgr,flax fibre and tow,tonnes,,1928-1932,200.0,iia_1938_39,yes,no,
iia,canada,can,flax fibre and tow,ha,,1928-1932,198000.0,iia_1938_39,yes,no,
iia,canada,can,flax fibre and tow,tonnes,,1928-1932,80900.0,iia_1938_39,yes,no,
iia,cyprus,cyp,flax fibre and tow,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,cyprus,cyp,flax fibre and tow,tonnes,,1928-1932,400.0,iia_1938_39,yes,no,
iia,czech republic,cze,flax fibre and tow,ha,,1928-1932,13000.0,iia_1938_39,yes,no,
iia,czech republic,cze,flax fibre and tow,tonnes,,1928-1932,5100.0,iia_1938_39,yes,no,
iia,egypt,egy,flax fibre and tow,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,egypt,egy,flax fibre and tow,tonnes,,1928-1932,900.0,iia_1938_39,yes,no,
iia,eritrea,eri,flax fibre and tow,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,eritrea,eri,flax fibre and tow,tonnes,,1928-1932,1100.0,iia_1938_39,yes,no,
iia,estonia,est,flax fibre and tow,ha,,1928-1932,26000.0,iia_1938_39,yes,no,
iia,estonia,est,flax fibre and tow,tonnes,,1928-1932,7900.0,iia_1938_39,yes,no,
iia,finland,fin,flax fibre and tow,ha,,1928-1932,4000.0,iia_1938_39,yes,no,
iia,finland,fin,flax fibre and tow,tonnes,,1928-1932,1200.0,iia_1938_39,yes,no,
iia,france,fra,flax fibre and tow,ha,,1928-1932,26000.0,iia_1938_39,yes,no,
iia,france,fra,flax fibre and tow,tonnes,,1928-1932,15500.0,iia_1938_39,yes,no,
iia,germany,deu,flax fibre and tow,ha,,1928-1932,10000.0,iia_1938_39,yes,no,
iia,hungary,hun,flax fibre and tow,ha,,1928-1932,9000.0,iia_1938_39,yes,no,
iia,hungary,hun,flax fibre and tow,tonnes,,1928-1932,4100.0,iia_1938_39,yes,no,
iia,ireland,irl,flax fibre and tow,ha,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,ireland,irl,flax fibre and tow,tonnes,,1928-1932,700.0,iia_1938_39,yes,no,
iia,italy,ita,flax fibre and tow,ha,,1928-1932,10000.0,iia_1938_39,yes,no,
iia,italy,ita,flax fibre and tow,tonnes,,1928-1932,5600.0,iia_1938_39,yes,no,
iia,japan,jpn,flax fibre and tow,ha,,1928-1932,9000.0,iia_1938_39,yes,no,
iia,japan,jpn,flax fibre and tow,tonnes,,1928-1932,2800.0,iia_1938_39,yes,no,
iia,kenya,ken,flax fibre and tow,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,kenya,ken,flax fibre and tow,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,latvia,lva,flax fibre and tow,ha,,1928-1932,50000.0,iia_1938_39,yes,no,
iia,latvia,lva,flax fibre and tow,tonnes,,1928-1932,14700.0,iia_1938_39,yes,no,
iia,lithuania,ltu,flax fibre and tow,ha,,1928-1932,72000.0,iia_1938_39,yes,no,
iia,lithuania,ltu,flax fibre and tow,tonnes,,1928-1932,29900.0,iia_1938_39,yes,no,
iia,mexico,mex,flax fibre and tow,ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,mexico,mex,flax fibre and tow,tonnes,,1928-1932,1700.0,iia_1938_39,yes,no,
iia,morocco,mar,flax fibre and tow,ha,,1928-1932,23000.0,iia_1938_39,yes,no,
iia,morocco,mar,flax fibre and tow,tonnes,,1928-1932,12900.0,iia_1938_39,yes,no,
iia,netherlands,nld,flax fibre and tow,ha,,1928-1932,12000.0,iia_1938_39,yes,no,
iia,netherlands,nld,flax fibre and tow,tonnes,,1928-1932,8700.0,iia_1938_39,yes,no,
iia,new zealand,nzl,flax fibre and tow,tonnes,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,poland,pol,flax fibre and tow,ha,,1928-1932,110000.0,iia_1938_39,yes,no,
iia,poland,pol,flax fibre and tow,tonnes,,1928-1932,58400.0,iia_1938_39,yes,no,
iia,romania,rou,flax fibre and tow,ha,,1928-1932,21000.0,iia_1938_39,yes,no,
iia,romania,rou,flax fibre and tow,tonnes,,1928-1932,9200.0,iia_1938_39,yes,no,
iia,russian federation,rus,flax fibre and tow,ha,,1928-1932,2466000.0,iia_1938_39,yes,no,
iia,russian federation,rus,flax fibre and tow,tonnes,,1928-1932,733700.0,iia_1938_39,yes,no,
iia,serbia,srb,flax fibre and tow,ha,,1928-1932,12000.0,iia_1938_39,yes,no,
iia,serbia,srb,flax fibre and tow,tonnes,,1928-1932,1100.0,iia_1938_39,yes,no,
iia,spain,esp,flax fibre and tow,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,spain,esp,flax fibre and tow,tonnes,,1928-1932,300.0,iia_1938_39,yes,no,
iia,sweden,swe,flax fibre and tow,ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,sweden,swe,flax fibre and tow,tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,tunisia,tun,flax fibre and tow,ha,,1928-1932,3000.0,iia_1938_39,yes,no,
iia,tunisia,tun,flax fibre and tow,tonnes,,1928-1932,1200.0,iia_1938_39,yes,no,
iia,turkey,tur,flax fibre and tow,ha,,1928-1932,12000.0,iia_1938_39,yes,no,
iia,turkey,tur,flax fibre and tow,tonnes,,1928-1932,4500.0,iia_1938_39,yes,no,
iia,united kingdom,gbr,flax fibre and tow,ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,united kingdom,gbr,flax fibre and tow,tonnes,,1928-1932,1600.0,iia_1938_39,yes,no,
iia,united states of america,usa,flax fibre and tow,ha,,1928-1932,1122000.0,iia_1938_39,yes,no,
iia,united states of america,usa,flax fibre and tow,tonnes,,1928-1932,406300.0,iia_1938_39,yes,no,
iia,uruguay,ury,flax fibre and tow,ha,,1928-1932,144000.0,iia_1938_39,yes,no,
iia,uruguay,ury,flax fibre and tow,tonnes,,1928-1932,84500.0,iia_1938_39,yes,no,
iia,belize,blz,grapefruit (inc. pomelos),ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,belize,blz,grapefruit (inc. pomelos),tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,dominica,dma,grapefruit (inc. pomelos),ha,,1928-1932,0.0,iia_1938_39,yes,no,
iia,dominica,dma,grapefruit (inc. pomelos),tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,israel,isr,grapefruit (inc. pomelos),tonnes,,1928-1932,2700.0,iia_1938_39,yes,no,
iia,jamaica,jam,grapefruit (inc. pomelos),tonnes,,1928-1932,6000.0,iia_1938_39,yes,no,
iia,mexico,mex,grapefruit (inc. pomelos),tonnes,,1928-1932,600.0,iia_1938_39,yes,no,
iia,philippines,phl,grapefruit (inc. pomelos),ha,,1928-1932,2000.0,iia_1938_39,yes,no,
iia,philippines,phl,grapefruit (inc. pomelos),tonnes,,1928-1932,7600.0,iia_1938_39,yes,no,
iia,saint vincent and the grenadines,vct,grapefruit (inc. pomelos),tonnes,,1928-1932,0.0,iia_1938_39,yes,no,
iia,south africa,zaf,grapefruit (inc. pomelos),ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,south africa,zaf,grapefruit (inc. pomelos),tonnes,,1928-1932,2300.0,iia_1938_39,yes,no,
iia,trinidad and tobago,tto,grapefruit (inc. pomelos),ha,,1928-1932,1000.0,iia_1938_39,yes,no,
iia,trinidad and tobago,tto,grapefruit (inc. pomelos),tonnes,,1928-1932,100.0,iia_1938_39,yes,no,
iia,united states of america,usa,grapefruit (inc. pomelos),ha,,1928-1932,13000.0,iia_1938_39,yes,no,
iia,united states of america,usa,grapefruit (inc. pomelos),tonnes,,1928-1932,519800.0,iia_1938_39,yes,no,
iia,algeria,dza,grapes,ha,,1928-1932,345000.0,iia_1938_39,yes,no,
iia,argentina,arg,grapes,ha,,1928-1932,147000.0,iia_1938_39,yes,no,
iia,argentina,arg,grapes,tonnes,,1928-1932,205000.0,iia_1938_39,yes,no,
iia,australia,aus,grapes,ha,,1928-1932,46000.0,iia_1938_39,yes,no,
iia,australia,aus,grapes,tonnes,,1928-1932,13900.0,iia_1938_39,yes,no,
iia,austria,aut,grapes,ha,,1928-1932,34000.0,iia_1938_39,yes,no,
iia,austria,aut,grapes,tonnes,,1928-1932,600.0,iia_1938_39,yes,no,
iia,belgium,bel,grapes,ha,,1928-1932,0.0,iia_1938_39,yes,no,
