whep_code,item,unit,year,n_rows,n_distinct,n_labels,n_sources,verdict,composition,v_min,v_max,published_mean,ratio_mean_max,labels,sources
FRA-1919-2025,commercial nitrogenous fertilizers,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,259,262.1,260.55,0.994086,France,fao1952
FRA-1919-2025,commercial nitrogenous fertilizers,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,280,285,282.5,0.991228,France,fao1952
FRA-1919-2025,commercial phosphoric acid,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,386.6,475.7,431.15,0.906349,France,fao1952
FRA-1919-2025,commercial phosphoric acid,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,411.6,479.5,445.55,0.929197,France,fao1952
FRA-1919-2025,commercial phosphoric acid,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,420,518,469,0.905405,France,fao1952
FRA-1919-2025,commercial potash fertilizers,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,354.6,834,594.3,0.71259,France,fao1952
FRA-1919-2025,commercial potash fertilizers,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,390.2,912,651.1,0.713925,France,fao1952
FRA-1919-2025,commercial potash fertilizers,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,420,920,670,0.728261,France,fao1952
FRA-1919-2025,dry beans,1000 hectares,1949,2,2,1,1,values_differ,one_label_one_source,37,97,67,0.690722,France,fao1952
FRA-1919-2025,dry beans,1000 hectares,1950,2,2,1,1,values_differ,one_label_one_source,55,100,77.5,0.775,France,fao1952
FRA-1919-2025,dry beans,1000 hectares,1951,2,2,1,1,values_differ,one_label_one_source,48,98,73,0.744898,France,fao1952
FRA-1919-2025,dry beans,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,3,39,21,0.538462,France,fao1952
FRA-1919-2025,dry beans,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,4,91,47.5,0.521978,France,fao1952
FRA-1919-2025,dry beans,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,10,88,49,0.556818,France,fao1952
FRA-1919-2025,horses mules asses,1000 heads,1938,3,3,1,1,values_differ,one_label_one_source,108,2692,995,0.369614,France,fao1952
FRA-1919-2025,horses mules asses,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,88,2418,871,0.360215,France,fao1952
FRA-1919-2025,horses mules asses,1000 heads,1950,3,3,1,1,values_differ,one_label_one_source,90,2414,870,0.360398,France,fao1952
FRA-1919-2025,horses mules asses,1000 heads,1951,3,3,1,1,values_differ,one_label_one_source,91,2397,864,0.360451,France,fao1952
FRA-1919-2025,meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,70,1805,902.5,0.5,France,fao1952
FRA-1919-2025,meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,11,1901,700.5,0.36849,France,fao1952
FRA-1919-2025,meat,1000 tonnes,1951,4,4,1,1,values_differ,one_label_one_source,100,990,667.5,0.674242,France,fao1952
FRA-1919-2025,other meat,1000 tonnes,1948,3,3,1,1,values_differ,one_label_one_source,40,250,130,0.52,France,fao1952
FRA-1919-2025,other meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,60,250,136.666667,0.546667,France,fao1952
FRA-1919-2025,other meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,65,250,138.333333,0.553333,France,fao1952
FRA-1919-2025,other meat,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,80,250,143.333333,0.573333,France,fao1952
FRA-1919-2025,pesticides copper sulphate,tonnes,1949,2,2,1,1,values_differ,one_label_one_source,0.5,36500,18250.25,0.500007,France,fao1952
FRA-1919-2025,pesticides copper sulphate,tonnes,1950,2,2,1,1,values_differ,one_label_one_source,2,53000,26501,0.500019,France,fao1952
FRA-1919-2025,phosphate rock,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,9,80,44.5,0.55625,France,fao1952
FRA-1919-2025,phosphate rock,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,12,100,56,0.56,France,fao1952
FRA-1919-2025,poultry,1000 heads,1949,2,2,1,1,values_differ,one_label_one_source,10000,75000,42500,0.566667,France,fao1952
FRA-1919-2025,poultry,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,10000,75000,42500,0.566667,France,fao1952
FRA-1919-2025,poultry,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,10000,75000,42500,0.566667,France,fao1952
FRA-1919-2025,r_fao_population_1952_10_18,1000 people,1937,5,5,1,1,values_differ,one_label_one_source,2921,41200,13501.6,0.327709,France,fao1952
FRA-1919-2025,r_fao_population_1952_10_18,1000 people,1951,5,5,1,1,values_differ,one_label_one_source,3190,42239,13487.8,0.319321,France,fao1952
FRS-1884-1977,milk,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,2,15,8.5,0.566667,French Somaliland,fao1952
FRS-1884-1977,milk,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,2,15,8.5,0.566667,French Somaliland,fao1952
FTO-1920-1960,horses mules asses,1000 heads,1937,2,1,1,1,values_identical,one_label_one_source,4,4,4,1,French Togoland,fao1952
FTO-1920-1960,horses mules asses,1000 heads,1950,2,1,1,1,values_identical,one_label_one_source,2,2,2,1,French Togoland,fao1952
FTO-1920-1960,horses mules asses,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,2,3,2.5,0.833333,French Togoland,fao1952
FTO-1920-1960,poultry,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,2,358,180,0.502793,French Togoland,fao1952
FTO-1920-1960,poultry,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,3,335,169,0.504478,French Togoland,fao1952
GBM-1895-1946,r_fao_population_1952_10_18,1000 people,1937,2,1,1,1,values_identical,one_label_one_source,1171,1171,1171,1,Malaya Federation of and Singapore,fao1952
GBR-1921-2025,butter,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,10,18,14,0.777778,United Kingdom,fao1952
GBR-1921-2025,butter,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,16,24,20,0.833333,United Kingdom,fao1952
GBR-1921-2025,butter,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,6,14,10,0.714286,United Kingdom,fao1952
GBR-1921-2025,commercial nitrogenous fertilizers,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,209.2,275.3,242.25,0.879949,United Kingdom,fao1952
GBR-1921-2025,commercial nitrogenous fertilizers,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,218.8,275,246.9,0.897818,United Kingdom,fao1952
GBR-1921-2025,commercial nitrogenous fertilizers,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,175,278.9,226.95,0.813733,United Kingdom,fao1952
GBR-1921-2025,commercial phosphoric acid,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,342,413.2,377.6,0.913843,United Kingdom,fao1952
GBR-1921-2025,commercial phosphoric acid,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,278.3,380.3,329.3,0.865895,United Kingdom,fao1952
GBR-1921-2025,commercial phosphoric acid,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,255.3,276.4,265.85,0.961831,United Kingdom,fao1952
GBR-1921-2025,commercial potash fertilizers,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,0.7,230,115.35,0.501522,United Kingdom,fao1952
GBR-1921-2025,commercial potash fertilizers,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,0.8,165,82.9,0.502424,United Kingdom,fao1952
GBR-1921-2025,crawler tractors agriculture,number,1949,2,2,2,1,values_differ,several_labels_one_source,14860,15080,14970,0.992706,United Kingdom | United Kingdom Great Britain,fao1952
GBR-1921-2025,dried milk,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,19,20,19.5,0.975,United Kingdom,fao1952
GBR-1921-2025,dried milk,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,18,23,20.5,0.891304,United Kingdom,fao1952
GBR-1921-2025,dried milk,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,4,20,12,0.6,United Kingdom,fao1952
GBR-1921-2025,meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,142,952,476,0.5,United Kingdom,fao1952
GBR-1921-2025,meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,133,644,316.5,0.49146,United Kingdom,fao1952
GBR-1921-2025,meat,1000 tonnes,1951,4,4,1,1,values_differ,one_label_one_source,134,1158,579,0.5,United Kingdom,fao1952
GBR-1921-2025,other meat,1000 tonnes,1948,3,3,1,1,values_differ,one_label_one_source,20,89.4,64.733333,0.724086,United Kingdom,fao1952
GBR-1921-2025,other meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,20,98.7,71.233333,0.721716,United Kingdom,fao1952
GBR-1921-2025,other meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,20,100.4,72.5,0.722112,United Kingdom,fao1952
GBR-1921-2025,other meat,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,20,105,74,0.704762,United Kingdom,fao1952
GBR-1921-2025,poultry,1000 heads,1949,4,4,1,1,values_differ,one_label_one_source,467,89152,23624.75,0.264994,United Kingdom,fao1952
GBR-1921-2025,poultry,1000 heads,1950,4,4,1,1,values_differ,one_label_one_source,958,90789,24027.25,0.264649,United Kingdom,fao1952
GBR-1921-2025,poultry,1000 heads,1951,4,4,1,1,values_differ,one_label_one_source,730,90067,23586,0.261872,United Kingdom,fao1952
GBR-1921-2025,r_fao_population_1952_10_18,1000 people,1937,5,5,2,1,values_differ,several_labels_one_source,27,47289,9966.4,0.210755,United Kingdom | United Kingdom Great Britain,fao1952
GBR-1921-2025,r_fao_population_1952_10_18,1000 people,1951,4,3,2,1,values_differ,several_labels_one_source,26,50558,13226.5,0.26161,United Kingdom | United Kingdom Great Britain,fao1952
GBR-1921-2025,total tractors agriculture,number,1949,2,2,2,1,values_differ,several_labels_one_source,293230,308450,300840,0.975328,United Kingdom | United Kingdom Great Britain,fao1952
GBR-1921-2025,tractors all purposes,number,1949,2,2,2,1,values_differ,several_labels_one_source,293230,308450,300840,0.975328,United Kingdom | United Kingdom Great Britain,fao1952
GBR-1921-2025,wheel tractors agriculture,number,1949,2,2,2,1,values_differ,several_labels_one_source,278370,293370,285870,0.974435,United Kingdom | United Kingdom Great Britain,fao1952
GCT-1919-1956,horses mules asses,1000 heads,1938,2,2,1,1,values_differ,one_label_one_source,4,15,9.5,0.633333,Gold Coast and Br Togoland,fao1952
GCT-1919-1956,horses mules asses,1000 heads,1949,2,2,1,1,values_differ,one_label_one_source,6,18,12,0.666667,Gold Coast and Br Togoland,fao1952
GCT-1919-1956,horses mules asses,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,6,18,12,0.666667,Gold Coast and Br Togoland,fao1952
GCT-1919-1956,horses mules asses,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,5,15,10,0.666667,Gold Coast and Br Togoland,fao1952
GCT-1919-1956,meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,1,19,12.666667,0.666667,Gold Coast and Br Togoland,fao1952
GCT-1919-1956,meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,1,4,2.666667,0.666667,Gold Coast and Br Togoland,fao1952
GCT-1919-1956,meat,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,1,4,2.666667,0.666667,Gold Coast and Br Togoland,fao1952
GHA-1898-1957,other meat,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,0.8,1.6,1.2,0.75,Gold Coast,fao1952
GLP-1816-2025,horses mules asses,1000 heads,1939,3,2,1,1,values_differ,one_label_one_source,1,4,3,0.75,Guadeloupe,fao1952
GLP-1816-2025,horses mules asses,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,1,5,3.333333,0.666667,Guadeloupe,fao1952
GLP-1816-2025,horses mules asses,1000 heads,1950,3,3,1,1,values_differ,one_label_one_source,2,5,3.333333,0.666667,Guadeloupe,fao1952
GLP-1816-2025,horses mules asses,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,2,3,2.5,0.833333,Guadeloupe,fao1952
GLP-1816-2025,poultry,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,3,115,42.333333,0.368116,Guadeloupe,fao1952
GLP-1816-2025,poultry,1000 heads,1950,3,3,1,1,values_differ,one_label_one_source,4,122,45,0.368852,Guadeloupe,fao1952
GNB-1886-1974,r_fao_population_1952_10_18,1000 people,1951,4,3,1,1,values_differ,one_label_one_source,0,517,197.75,0.382495,Portuguese Guinea,fao1952
GRC-1919-1947,horses mules asses,1000 heads,1938,3,3,1,1,values_differ,one_label_one_source,184,404,317,0.784653,Greece,fao1952
GRC-1919-1947,r_fao_population_1952_10_18,1000 people,1937,5,5,1,1,values_differ,one_label_one_source,467,6582,2667,0.405196,Greece,fao1952
GRC-1947-2025,cheese,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,1,28,14.5,0.517857,Greece,fao1952
GRC-1947-2025,cheese,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,2,41,21.5,0.52439,Greece,fao1952
GRC-1947-2025,cheese,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,2,41,21.5,0.52439,Greece,fao1952
GRC-1947-2025,commercial phosphoric acid,1000 tonnes,1949,2,1,1,1,values_identical,one_label_one_source,25,25,25,1,Greece,fao1952
GRC-1947-2025,commercial phosphoric acid,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,19,40,29.5,0.7375,Greece,fao1952
GRC-1947-2025,commercial phosphoric acid,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,35,40,37.5,0.9375,Greece,fao1952
GRC-1947-2025,horses mules asses,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,142,362,245,0.676796,Greece,fao1952
GRC-1947-2025,horses mules asses,1000 heads,1950,3,3,1,1,values_differ,one_label_one_source,146,371,249.666667,0.672956,Greece,fao1952
GRC-1947-2025,horses mules asses,1000 heads,1951,3,3,1,1,values_differ,one_label_one_source,156,390,261.333333,0.670085,Greece,fao1952
GRC-1947-2025,meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,9,59,29.5,0.5,Greece,fao1952
GRC-1947-2025,meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,8,58,29,0.5,Greece,fao1952
GRC-1947-2025,meat,1000 tonnes,1951,4,4,1,1,values_differ,one_label_one_source,9,60,30,0.5,Greece,fao1952
GRC-1947-2025,milk,1000 tonnes,1948,2,2,1,1,values_differ,one_label_one_source,100,285,192.5,0.675439,Greece,fao1952
GRC-1947-2025,milk,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,94,204,149,0.730392,Greece,fao1952
GRC-1947-2025,milk,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,133,350,241.5,0.69,Greece,fao1952
GRC-1947-2025,milk,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,130,352,241,0.684659,Greece,fao1952
GRC-1947-2025,other meat,1000 tonnes,1948,3,3,1,1,values_differ,one_label_one_source,1,8.1,4.733333,0.584362,Greece,fao1952
GRC-1947-2025,other meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,1.1,9.1,5.133333,0.564103,Greece,fao1952
GRC-1947-2025,other meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,1.8,9,5.2,0.577778,Greece,fao1952
GRC-1947-2025,other meat,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,1.9,9.3,5.433333,0.584229,Greece,fao1952
GRC-1947-2025,pesticides arsenicals,tonnes,1949,2,1,1,1,values_identical,one_label_one_source,100,100,100,1,Greece,fao1952
GRC-1947-2025,r_fao_population_1952_10_18,1000 people,1951,4,4,1,1,values_differ,one_label_one_source,253,3920,1698,0.433163,Greece,fao1952
GTM-1821-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,35,36,35.5,0.986111,Guatemala,fao1952
GTM-1821-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,25,27,26,0.962963,Guatemala,fao1952
GTM-1821-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,27,30,28.5,0.95,Guatemala,fao1952
GTM-1821-2025,horses mules asses,1000 heads,1938,2,2,1,1,values_differ,one_label_one_source,3,35,19,0.542857,Guatemala,fao1952
GTM-1821-2025,horses mules asses,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,11,157,76,0.484076,Guatemala,fao1952
GTM-1821-2025,horses mules asses,1000 heads,1950,3,3,1,1,values_differ,one_label_one_source,10,183,83.666667,0.457195,Guatemala,fao1952
GTM-1821-2025,meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,6,33,22,0.666667,Guatemala,fao1952
GTM-1821-2025,meat,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,7,37,24.666667,0.666667,Guatemala,fao1952
GTM-1821-2025,poultry,1000 heads,1950,3,3,1,1,values_differ,one_label_one_source,233,5612,3337,0.594619,Guatemala,fao1952
GTM-1821-2025,r_fao_population_1952_10_18,1000 people,1951,4,4,1,1,values_differ,one_label_one_source,7,2887,1110.25,0.384569,Guatemala,fao1952
GUF-1946-2025,poultry,1000 heads,1949,2,2,1,1,values_differ,one_label_one_source,2,6,4,0.666667,French Guiana,fao1952
GUF-1946-2025,poultry,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,3,7,5,0.714286,French Guiana,fao1952
GUM-1898-1950,poultry,1000 heads,1949,2,2,1,1,values_differ,one_label_one_source,1,72,36.5,0.506944,Guam,fao1952
GUM-1950-2025,poultry,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,1,88,44.5,0.505682,Guam,fao1952
GUM-1950-2025,poultry,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,1,101,51,0.50495,Guam,fao1952
GUY-1800-2025,horses mules asses,1000 heads,1939,3,3,1,1,values_differ,one_label_one_source,2,8,4.333333,0.541667,British Guiana,fao1952
GUY-1800-2025,horses mules asses,1000 heads,1949,3,2,1,1,values_differ,one_label_one_source,2,9,4.333333,0.481481,British Guiana,fao1952
GUY-1800-2025,horses mules asses,1000 heads,1950,3,3,1,1,values_differ,one_label_one_source,2,6,3.666667,0.611111,British Guiana,fao1952
GUY-1800-2025,poultry,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,6,422,162.666667,0.385466,British Guiana,fao1952
GUY-1800-2025,poultry,1000 heads,1950,3,3,1,1,values_differ,one_label_one_source,6,386,149,0.38601,British Guiana,fao1952
GUY-1800-2025,r_fao_population_1952_10_18,1000 people,1937,4,4,1,1,values_differ,one_label_one_source,25,333,120.75,0.362613,British Guiana,fao1952
